delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours
23989.0,blue dart,groceries,truck,express,south,hot,241.8,3.76,1970-01-01 00:00:00.000000005
23990.0,blue dart,cosmetics,scooter,same day,east,clear,9.6,11.74,1970-01-01 00:00:00.000000001
23991.0,dhl,electronics,van,standard,east,stormy,244.0,30.2,1970-01-01 00:00:00.000000011
23992.0,amazon logistics,cosmetics,scooter,express,east,cold,174.7,4.97,1970-01-01 00:00:00.000000007
23993.0,fedex,electronics,bike,same day,west,cold,176.2,1.55,1970-01-01 00:00:00.000000004
23994.0,delhivery,documents,ev van,two day,south,cold,169.3,1.0,1970-01-01 00:00:00.000000004
23995.0,ecom express,furniture,ev bike,express,west,cold,233.5,43.4,1970-01-01 00:00:00.000000007
23996.0,dhl,clothing,truck,two day,south,hot,208.5,24.76,1970-01-01 00:00:00.000000004
23997.0,dhl,electronics,van,express,north,hot,73.5,48.26,1970-01-01 00:00:00.000000002
23998.0,amazon logistics,groceries,bike,same day,west,stormy,234.1,10.29,1970-01-01 00:00:00.000000015
23999.0,dhl,cosmetics,van,standard,east,hot,208.5,22.33,1970-01-01 00:00:00.000000007
24000.0,shadowfax,documents,scooter,same day,west,cold,255.2,0.67,1970-01-01 00:00:00.000000007
24001.0,ecom express,documents,truck,same day,south,rainy,251.6,17.05,1970-01-01 00:00:00.000000008
24002.0,fedex,cosmetics,van,express,west,rainy,99.7,40.32,1970-01-01 00:00:00.000000006
24003.0,shadowfax,automobile parts,ev van,express,north,stormy,168.2,36.27,1970-01-01 00:00:00.000000010
24004.0,dhl,furniture,ev van,same day,central,stormy,226.4,40.05,1970-01-01 00:00:00.000000011
24005.0,ecom express,pharmacy,truck,express,central,cold,109.0,46.78,1970-01-01 00:00:00.000000003
24006.0,delhivery,fragile items,ev van,express,south,hot,294.8,29.68,1970-01-01 00:00:00.000000010
24007.0,ekart,electronics,scooter,same day,south,rainy,183.2,45.36,1970-01-01 00:00:00.000000010
24008.0,ecom express,automobile parts,bike,standard,north,hot,262.5,12.3,1970-01-01 00:00:00.000000007
24009.0,fedex,furniture,truck,same day,central,clear,194.1,26.9,1970-01-01 00:00:00.000000005
24010.0,blue dart,groceries,bike,standard,north,cold,19.1,32.16,1970-01-01 00:00:00.000000001
24011.0,dhl,pharmacy,ev van,standard,central,foggy,227.1,24.89,1970-01-01 00:00:00.000000010
24012.0,ekart,automobile parts,bike,express,north,rainy,71.8,31.61,1970-01-01 00:00:00.000000006
24013.0,fedex,automobile parts,ev van,standard,central,foggy,234.5,25.58,1970-01-01 00:00:00.000000011
24014.0,ekart,cosmetics,ev bike,standard,south,hot,74.5,47.6,1970-01-01 00:00:00.000000003
24015.0,dhl,furniture,scooter,express,east,cold,35.1,38.65,1970-01-01 00:00:00.000000004
24016.0,ecom express,clothing,truck,express,north,clear,210.1,30.5,1970-01-01 00:00:00.000000005
24017.0,delhivery,clothing,truck,express,south,hot,121.8,18.11,1970-01-01 00:00:00.000000004
24018.0,xpressbees,fragile items,ev bike,two day,central,stormy,6.2,11.6,1970-01-01 00:00:00.000000005
24019.0,delhivery,clothing,van,same day,east,rainy,272.2,27.25,1970-01-01 00:00:00.000000012
24020.0,fedex,furniture,truck,express,south,clear,167.8,19.3,1970-01-01 00:00:00.000000005
24021.0,xpressbees,groceries,van,same day,central,foggy,179.2,47.51,1970-01-01 00:00:00.000000007
24022.0,ecom express,cosmetics,bike,express,central,foggy,114.3,23.88,1970-01-01 00:00:00.000000007
24023.0,ekart,groceries,ev bike,standard,east,hot,108.0,39.66,1970-01-01 00:00:00.000000004
24024.0,delhivery,cosmetics,scooter,express,south,stormy,46.7,21.47,1970-01-01 00:00:00.000000005
24025.0,xpressbees,furniture,scooter,express,central,hot,26.0,22.79,1970-01-01 00:00:00.000000001
24026.0,ecom express,fragile items,scooter,express,east,hot,155.8,0.69,1970-01-01 00:00:00.000000004
24027.0,shadowfax,clothing,truck,same day,south,rainy,198.6,49.52,1970-01-01 00:00:00.000000011
24028.0,delhivery,cosmetics,ev bike,express,east,foggy,170.4,13.47,1970-01-01 00:00:00.000000009
24029.0,fedex,cosmetics,ev bike,express,south,hot,295.1,25.25,1970-01-01 00:00:00.000000007
24030.0,dhl,fragile items,truck,same day,south,cold,218.3,48.75,1970-01-01 00:00:00.000000008
24031.0,fedex,furniture,van,standard,west,foggy,258.0,15.57,1970-01-01 00:00:00.000000011
24032.0,delhivery,documents,ev van,standard,south,stormy,9.2,1.32,1970-01-01 00:00:00.000000007
24033.0,ekart,furniture,van,standard,east,rainy,21.0,6.86,1970-01-01 00:00:00.000000005
24034.0,ecom express,automobile parts,bike,express,west,clear,35.9,34.39,1970-01-01 00:00:00.000000001
24035.0,delhivery,clothing,ev bike,same day,central,rainy,197.0,28.97,1970-01-01 00:00:00.000000008
24036.0,ecom express,pharmacy,ev van,same day,central,rainy,273.5,20.82,1970-01-01 00:00:00.000000008
24037.0,fedex,documents,scooter,two day,central,stormy,61.4,48.98,1970-01-01 00:00:00.000000007
24038.0,shadowfax,cosmetics,scooter,express,west,cold,260.9,48.51,1970-01-01 00:00:00.000000007
24039.0,ecom express,groceries,van,two day,east,stormy,64.4,9.68,1970-01-01 00:00:00.000000008
24040.0,blue dart,fragile items,van,two day,east,cold,203.3,28.54,1970-01-01 00:00:00.000000003
24041.0,ecom express,clothing,scooter,standard,north,foggy,16.6,32.89,1970-01-01 00:00:00.000000002
24042.0,ekart,clothing,bike,standard,west,hot,99.2,4.62,1970-01-01 00:00:00.000000003
24043.0,dhl,automobile parts,scooter,express,central,clear,155.4,14.54,1970-01-01 00:00:00.000000006
24044.0,fedex,groceries,scooter,express,west,hot,174.7,8.46,1970-01-01 00:00:00.000000006
24045.0,shadowfax,electronics,scooter,standard,central,foggy,97.7,28.26,1970-01-01 00:00:00.000000006
24046.0,ekart,fragile items,scooter,express,east,stormy,136.2,36.83,1970-01-01 00:00:00.000000006
24047.0,amazon logistics,groceries,ev van,standard,north,rainy,26.5,36.35,1970-01-01 00:00:00.000000006
24048.0,delhivery,automobile parts,scooter,two day,central,stormy,116.6,4.08,1970-01-01 00:00:00.000000004
24049.0,shadowfax,groceries,ev bike,two day,east,hot,109.4,10.67,1970-01-01 00:00:00.000000004
24050.0,shadowfax,cosmetics,truck,standard,east,cold,10.5,35.17,1970-01-01 00:00:00.000000001
24051.0,fedex,pharmacy,van,express,west,clear,164.6,12.16,1970-01-01 00:00:00.000000005
24052.0,shadowfax,furniture,ev bike,same day,east,foggy,289.2,42.01,1970-01-01 00:00:00.000000008
24053.0,xpressbees,furniture,bike,express,east,stormy,161.0,28.08,1970-01-01 00:00:00.000000010
24054.0,ecom express,documents,ev bike,express,west,hot,14.5,4.14,1970-01-01 00:00:00.000000002
24055.0,blue dart,cosmetics,van,same day,south,clear,21.7,21.4,1970-01-01 00:00:00.000000001
24056.0,fedex,furniture,ev bike,two day,east,hot,233.8,40.83,1970-01-01 00:00:00.000000008
24057.0,shadowfax,electronics,ev van,same day,north,clear,185.8,37.19,1970-01-01 00:00:00.000000006
24058.0,dhl,groceries,ev bike,same day,south,foggy,189.8,30.58,1970-01-01 00:00:00.000000007
24059.0,ecom express,groceries,bike,express,west,rainy,251.0,13.41,1970-01-01 00:00:00.000000013
24060.0,fedex,fragile items,ev van,express,east,foggy,44.7,45.46,1970-01-01 00:00:00.000000004
24061.0,shadowfax,groceries,ev bike,same day,south,foggy,297.1,2.95,1970-01-01 00:00:00.000000012
24062.0,blue dart,pharmacy,bike,same day,central,rainy,190.3,15.41,1970-01-01 00:00:00.000000007
24063.0,dhl,electronics,scooter,express,south,hot,294.3,27.58,1970-01-01 00:00:00.000000005
24064.0,shadowfax,groceries,ev van,same day,east,cold,171.1,17.42,1970-01-01 00:00:00.000000007
24065.0,dhl,documents,ev van,standard,north,cold,247.4,40.39,1970-01-01 00:00:00.000000007
24066.0,xpressbees,furniture,van,standard,central,clear,164.7,31.65,1970-01-01 00:00:00.000000005
24067.0,blue dart,automobile parts,ev van,express,central,stormy,72.3,14.03,1970-01-01 00:00:00.000000009
24068.0,blue dart,automobile parts,van,standard,central,rainy,273.7,24.25,1970-01-01 00:00:00.000000013
24069.0,dhl,documents,ev van,two day,south,cold,146.3,11.21,1970-01-01 00:00:00.000000004
24070.0,ekart,pharmacy,truck,standard,east,hot,93.5,17.75,1970-01-01 00:00:00.000000002
24071.0,amazon logistics,automobile parts,truck,two day,east,cold,260.5,38.49,1970-01-01 00:00:00.000000005
24072.0,amazon logistics,documents,bike,express,south,foggy,132.2,19.82,1970-01-01 00:00:00.000000004
24073.0,fedex,groceries,ev van,same day,north,clear,94.7,29.69,1970-01-01 00:00:00.000000003
24074.0,fedex,furniture,scooter,same day,west,hot,230.6,29.7,1970-01-01 00:00:00.000000007
24075.0,ekart,electronics,scooter,standard,north,stormy,108.9,40.98,1970-01-01 00:00:00.000000009
24076.0,fedex,furniture,van,two day,central,hot,109.9,15.67,1970-01-01 00:00:00.000000002
24077.0,xpressbees,clothing,ev bike,express,north,foggy,260.7,9.79,1970-01-01 00:00:00.000000011
24078.0,xpressbees,documents,ev bike,same day,east,stormy,222.3,48.25,1970-01-01 00:00:00.000000010
24079.0,ecom express,clothing,truck,express,south,clear,67.7,21.65,1970-01-01 00:00:00.000000002
24080.0,shadowfax,cosmetics,ev van,standard,south,foggy,29.4,2.53,1970-01-01 00:00:00.000000004
24081.0,dhl,fragile items,ev bike,standard,central,stormy,129.3,40.97,1970-01-01 00:00:00.000000007
24082.0,delhivery,documents,bike,same day,north,hot,148.7,1.86,1970-01-01 00:00:00.000000002
24083.0,xpressbees,electronics,ev bike,express,central,foggy,66.1,31.05,1970-01-01 00:00:00.000000006
24084.0,amazon logistics,furniture,scooter,express,east,clear,297.1,20.12,1970-01-01 00:00:00.000000011
24085.0,fedex,clothing,truck,two day,west,foggy,86.7,41.08,1970-01-01 00:00:00.000000005
24086.0,ecom express,groceries,truck,same day,east,hot,44.5,47.02,1970-01-01 00:00:00.000000001
24087.0,ekart,furniture,van,same day,north,clear,36.0,4.4,1970-01-01 00:00:00.000000001
24088.0,delhivery,furniture,van,same day,east,stormy,35.3,9.06,1970-01-01 00:00:00.000000007
24089.0,shadowfax,furniture,scooter,standard,north,cold,94.2,35.53,1970-01-01 00:00:00.000000001
24090.0,blue dart,pharmacy,scooter,same day,east,cold,51.3,32.43,1970-01-01 00:00:00.000000003
24091.0,delhivery,clothing,ev van,two day,east,rainy,198.8,2.29,1970-01-01 00:00:00.000000011
24092.0,xpressbees,cosmetics,van,two day,east,hot,194.1,16.08,1970-01-01 00:00:00.000000005
24093.0,dhl,cosmetics,van,standard,west,rainy,33.9,19.93,1970-01-01 00:00:00.000000004
24094.0,shadowfax,clothing,ev bike,standard,south,stormy,248.7,10.19,1970-01-01 00:00:00.000000008
24095.0,xpressbees,groceries,scooter,two day,central,hot,228.1,29.42,1970-01-01 00:00:00.000000010
24096.0,dhl,documents,scooter,two day,east,hot,122.7,18.88,1970-01-01 00:00:00.000000004
24097.0,shadowfax,groceries,scooter,standard,west,foggy,107.1,7.31,1970-01-01 00:00:00.000000004
24098.0,fedex,cosmetics,bike,two day,east,rainy,58.5,45.33,1970-01-01 00:00:00.000000007
24099.0,shadowfax,pharmacy,van,two day,south,cold,133.5,15.56,1970-01-01 00:00:00.000000006
24100.0,xpressbees,automobile parts,bike,standard,east,foggy,138.5,1.81,1970-01-01 00:00:00.000000005
24101.0,dhl,pharmacy,van,standard,central,foggy,120.6,40.61,1970-01-01 00:00:00.000000007
24102.0,fedex,electronics,truck,two day,east,stormy,46.7,41.17,1970-01-01 00:00:00.000000007
24103.0,shadowfax,cosmetics,scooter,express,north,clear,37.5,49.38,1970-01-01 00:00:00.000000001
24104.0,blue dart,electronics,scooter,standard,west,hot,254.7,7.99,1970-01-01 00:00:00.000000007
24105.0,blue dart,groceries,truck,same day,south,cold,45.7,42.44,1970-01-01 00:00:00.000000003
24106.0,delhivery,automobile parts,truck,same day,west,rainy,259.1,22.33,1970-01-01 00:00:00.000000012
24107.0,blue dart,automobile parts,ev bike,express,central,hot,191.0,15.55,1970-01-01 00:00:00.000000005
24108.0,dhl,clothing,ev van,express,east,hot,203.2,13.96,1970-01-01 00:00:00.000000004
24109.0,ecom express,automobile parts,scooter,express,central,foggy,113.8,2.93,1970-01-01 00:00:00.000000005
24110.0,ecom express,automobile parts,scooter,standard,west,rainy,45.2,12.59,1970-01-01 00:00:00.000000006
24111.0,xpressbees,fragile items,truck,standard,west,foggy,129.4,31.98,1970-01-01 00:00:00.000000008
24112.0,shadowfax,fragile items,scooter,same day,central,rainy,185.4,1.65,1970-01-01 00:00:00.000000007
24113.0,blue dart,electronics,ev bike,express,central,foggy,149.6,14.17,1970-01-01 00:00:00.000000006
24114.0,dhl,clothing,bike,express,west,foggy,265.6,2.15,1970-01-01 00:00:00.000000008
24115.0,xpressbees,pharmacy,van,express,central,foggy,36.7,23.95,1970-01-01 00:00:00.000000006
24116.0,ecom express,electronics,ev van,standard,west,rainy,219.1,45.27,1970-01-01 00:00:00.000000009
24117.0,ecom express,documents,ev bike,same day,central,cold,161.1,32.81,1970-01-01 00:00:00.000000006
24118.0,dhl,automobile parts,truck,same day,west,foggy,180.1,6.07,1970-01-01 00:00:00.000000006
24119.0,fedex,automobile parts,bike,same day,east,stormy,54.2,38.44,1970-01-01 00:00:00.000000008
24120.0,fedex,documents,ev bike,same day,south,stormy,195.5,28.37,1970-01-01 00:00:00.000000008
24121.0,delhivery,furniture,van,same day,central,foggy,157.4,24.46,1970-01-01 00:00:00.000000009
24122.0,blue dart,furniture,ev van,standard,central,foggy,291.9,47.06,1970-01-01 00:00:00.000000010
24123.0,delhivery,documents,ev bike,two day,east,rainy,185.8,2.36,1970-01-01 00:00:00.000000008
24124.0,xpressbees,documents,ev van,two day,north,cold,158.1,3.63,1970-01-01 00:00:00.000000005
24125.0,ekart,groceries,bike,standard,central,hot,60.2,38.31,1970-01-01 00:00:00.000000002
24126.0,xpressbees,pharmacy,ev van,two day,south,hot,48.4,42.07,1970-01-01 00:00:00.000000001
24127.0,dhl,fragile items,ev bike,express,west,stormy,139.7,30.35,1970-01-01 00:00:00.000000007
24128.0,amazon logistics,fragile items,scooter,express,south,foggy,210.3,15.08,1970-01-01 00:00:00.000000012
24129.0,blue dart,electronics,ev van,express,central,stormy,37.1,21.21,1970-01-01 00:00:00.000000005
24130.0,ekart,pharmacy,truck,two day,east,cold,268.8,35.12,1970-01-01 00:00:00.000000007
24131.0,blue dart,pharmacy,truck,same day,south,clear,255.4,41.52,1970-01-01 00:00:00.000000007
24132.0,dhl,electronics,ev van,two day,west,rainy,5.2,47.47,1970-01-01 00:00:00.000000003
24133.0,shadowfax,fragile items,truck,same day,west,rainy,236.4,45.38,1970-01-01 00:00:00.000000011
24134.0,blue dart,pharmacy,truck,express,south,stormy,279.5,37.86,1970-01-01 00:00:00.000000013
24135.0,xpressbees,cosmetics,ev van,standard,north,rainy,185.4,41.19,1970-01-01 00:00:00.000000010
24136.0,ecom express,pharmacy,ev bike,two day,central,foggy,204.7,29.03,1970-01-01 00:00:00.000000007
24137.0,delhivery,groceries,truck,standard,central,clear,55.8,49.52,1970-01-01 00:00:00.000000003
24138.0,delhivery,clothing,ev van,two day,west,cold,159.2,6.58,1970-01-01 00:00:00.000000003
24139.0,ecom express,groceries,ev van,standard,north,cold,134.6,16.13,1970-01-01 00:00:00.000000004
24140.0,shadowfax,cosmetics,truck,two day,central,foggy,92.8,38.1,1970-01-01 00:00:00.000000005
24141.0,ecom express,pharmacy,bike,standard,east,stormy,145.5,13.39,1970-01-01 00:00:00.000000008
24142.0,xpressbees,pharmacy,ev bike,standard,west,clear,7.4,5.69,1970-01-01 00:00:00.000000002
24143.0,xpressbees,clothing,scooter,express,west,hot,73.3,34.26,1970-01-01 00:00:00.000000003
24144.0,blue dart,electronics,truck,two day,east,rainy,102.7,4.38,1970-01-01 00:00:00.000000006
24145.0,fedex,cosmetics,van,two day,south,foggy,56.0,25.71,1970-01-01 00:00:00.000000005
24146.0,dhl,automobile parts,van,standard,central,rainy,47.3,6.9,1970-01-01 00:00:00.000000007
24147.0,amazon logistics,groceries,ev van,same day,east,stormy,163.8,30.82,1970-01-01 00:00:00.000000009
24148.0,delhivery,furniture,scooter,same day,central,foggy,284.3,2.58,1970-01-01 00:00:00.000000009
24149.0,delhivery,automobile parts,bike,two day,north,hot,161.7,6.61,1970-01-01 00:00:00.000000006
24150.0,shadowfax,documents,truck,standard,west,hot,224.5,37.78,1970-01-01 00:00:00.000000004
24151.0,ecom express,furniture,truck,standard,north,rainy,104.3,9.67,1970-01-01 00:00:00.000000008
24152.0,ecom express,electronics,ev van,two day,north,hot,293.3,29.18,1970-01-01 00:00:00.000000010
24153.0,shadowfax,documents,bike,standard,central,hot,107.2,26.28,1970-01-01 00:00:00.000000004
24154.0,dhl,groceries,ev van,two day,north,clear,282.2,24.38,1970-01-01 00:00:00.000000006
24155.0,ekart,cosmetics,ev van,express,north,clear,260.1,25.7,1970-01-01 00:00:00.000000008
24156.0,ecom express,documents,scooter,same day,north,clear,251.9,4.63,1970-01-01 00:00:00.000000006
24157.0,blue dart,furniture,ev bike,express,south,cold,287.2,33.28,1970-01-01 00:00:00.000000009
24158.0,blue dart,documents,ev van,express,north,rainy,261.1,13.46,1970-01-01 00:00:00.000000010
24159.0,fedex,clothing,bike,standard,north,cold,279.4,39.48,1970-01-01 00:00:00.000000005
24160.0,dhl,fragile items,bike,standard,east,foggy,148.8,22.43,1970-01-01 00:00:00.000000008
24161.0,fedex,cosmetics,truck,express,south,rainy,70.0,27.25,1970-01-01 00:00:00.000000007
24162.0,ecom express,pharmacy,truck,standard,east,stormy,198.0,43.99,1970-01-01 00:00:00.000000010
24163.0,ekart,pharmacy,ev van,two day,north,cold,138.3,12.73,1970-01-01 00:00:00.000000004
24164.0,amazon logistics,clothing,ev van,two day,west,foggy,26.7,2.29,1970-01-01 00:00:00.000000001
24165.0,blue dart,furniture,bike,standard,east,clear,262.4,47.58,1970-01-01 00:00:00.000000007
24166.0,ekart,cosmetics,ev van,same day,central,hot,3.6,13.47,1970-01-01 00:00:00.000000001
24167.0,delhivery,furniture,ev van,same day,central,hot,94.6,33.16,1970-01-01 00:00:00.000000003
24168.0,xpressbees,cosmetics,truck,two day,south,stormy,9.8,44.84,1970-01-01 00:00:00.000000006
24169.0,amazon logistics,documents,van,two day,south,rainy,115.1,49.03,1970-01-01 00:00:00.000000008
24170.0,amazon logistics,furniture,truck,two day,central,hot,31.4,17.63,1970-01-01 00:00:00.000000002
24171.0,blue dart,groceries,truck,two day,south,cold,224.4,39.99,1970-01-01 00:00:00.000000007
24172.0,xpressbees,automobile parts,van,same day,central,cold,206.6,27.75,1970-01-01 00:00:00.000000004
24173.0,blue dart,clothing,bike,two day,north,rainy,7.8,31.03,1970-01-01 00:00:00.000000006
24174.0,shadowfax,documents,ev bike,express,west,stormy,47.8,25.56,1970-01-01 00:00:00.000000005
24175.0,xpressbees,cosmetics,scooter,standard,east,stormy,43.2,47.06,1970-01-01 00:00:00.000000005
24176.0,blue dart,electronics,scooter,express,central,stormy,237.5,47.41,1970-01-01 00:00:00.000000012
24177.0,delhivery,furniture,van,same day,north,clear,178.4,35.07,1970-01-01 00:00:00.000000005
24178.0,delhivery,electronics,bike,standard,central,hot,148.5,31.33,1970-01-01 00:00:00.000000003
24179.0,xpressbees,furniture,van,two day,central,stormy,267.5,2.1,1970-01-01 00:00:00.000000014
24180.0,shadowfax,documents,ev van,two day,east,stormy,78.6,6.5,1970-01-01 00:00:00.000000007
24181.0,blue dart,clothing,ev bike,standard,west,foggy,85.5,21.36,1970-01-01 00:00:00.000000005
24182.0,fedex,furniture,bike,two day,east,cold,239.0,0.67,1970-01-01 00:00:00.000000005
24183.0,amazon logistics,documents,scooter,two day,west,hot,13.1,6.57,1970-01-01 00:00:00.000000001
24184.0,ekart,electronics,truck,express,east,stormy,210.0,13.36,1970-01-01 00:00:00.000000011
